shap_avg_er_wait_minutes,shap_hospital_overall_rating,shap_MORT_30_AMI,shap_MORT_30_HF,shap_MORT_30_PN,shap_READM_30_AMI,shap_READM_30_HF,shap_OP_18b,shap_OP_22,shap_COMP_HIP_KNEE,shap_median_income,shap_poverty_rate,shap_unemployment_rate,shap_pct_uninsured,shap_pct_college_educated,shap_bed_count,shap_pct_metro,shap_pct_rural,shap_avg_rucc_score,shap_deprivation_index,shap_hospital_type,shap_hospital_ownership,shap_emergency_services,facility_id,predicted_satisfaction,actual_satisfaction,top_negative_feature,top_positive_feature
0.64214355,-2.5332747,0.07874645,-0.10500422,0.1552949,0.042270914,0.55835867,0.18583551,-0.053951357,-0.1310594,-0.040776115,-0.11378659,-0.0895326,0.47949678,0.12978661,4.3671355,-0.45725015,-0.036443174,-0.12418962,-0.1298827,1.3395804,0.18435648,-0.0042655687,3356,77.32,79.12,hospital_overall_rating,bed_count
-0.92500645,-0.18422417,0.14262177,0.08457945,-0.9382336,0.08173962,0.045922227,-0.06978954,-0.20538779,-0.14957552,-0.3905392,-0.32422057,-0.37732384,-0.06510895,0.08724317,2.11364,-0.9016937,-0.23212497,-0.2602443,-0.20198509,0.44306603,0.18908344,-0.011403999,3357,70.93,61.88,MORT_30_PN,bed_count
0.26453248,-0.13207725,0.13663794,0.099352315,-0.12461564,0.06786895,0.06942067,0.21850394,-0.17720428,-0.15405276,-0.24516013,-0.24878523,-0.0069278134,0.09840995,0.105622694,1.7882168,-0.6232965,-0.11178968,-0.10279098,-0.18683258,0.5151959,0.3277354,-0.007793166,3358,74.54,75.88,pct_metro,bed_count
0.08316398,-0.04247511,0.14559357,0.11682379,0.3181898,0.0769086,0.0049059694,0.23217718,-0.15337275,-0.13795908,-0.19809407,-0.18422827,-0.25211614,-0.02204123,0.086896256,2.111945,-0.4404456,-0.09661235,-0.3836375,-0.25828737,0.30669338,0.1892388,-0.007480787,3359,74.47,72.88,pct_metro,bed_count
-0.06346527,1.1398151,0.058757186,0.62593496,-0.3836564,0.063152604,0.03988173,0.048504997,-0.279958,1.0054563,-0.18103285,-0.2055233,0.026217835,0.167353,0.17265083,3.2449656,-0.707313,-0.20277376,-0.08315344,-0.16753866,0.5616648,0.17860228,-0.033540633,3360,78.0,76.5,pct_metro,bed_count
0.050169483,-0.16170311,0.09400826,0.09190528,-0.02617007,0.06388365,0.0158465,0.10325114,-0.12274998,-0.24019764,-0.13975933,-0.14748292,-0.006351434,0.13668378,0.11047309,1.9600142,-0.49338126,-0.055582073,-0.12716897,-0.116944015,0.35123804,-0.20048477,-0.022140814,3361,74.09,72.88,pct_metro,bed_count
0.07581736,-0.14354844,0.1042403,0.08976355,-0.031237964,0.071684554,0.030653654,0.083643645,-0.077282466,-0.21596806,-0.13843282,-0.11295624,0.007294483,0.1432597,0.1266045,2.1423967,-0.4070464,-0.049754474,-0.11291455,-0.13006517,0.34695888,0.2582358,-0.014838543,3362,75.02,72.88,pct_metro,bed_count
0.27906448,-0.12040199,0.14519744,0.15491661,0.035997007,0.08145776,0.07930893,0.21905585,-0.0953731,-0.18136938,-0.26509342,-0.24678548,-0.016418658,0.1117107,0.0867369,1.753095,-0.509493,-0.14512719,-0.1507353,-0.14594142,0.33705008,0.22823966,-0.01066284,3363,74.6,72.88,pct_metro,bed_count
0.90244496,1.389084,0.10512487,0.342186,0.0006850839,0.066328816,0.24527071,0.47700092,-0.250777,-0.12344865,-0.103340924,-0.18405254,0.0014303462,0.100164965,0.24917713,1.8805095,-0.50914174,-0.08308292,-0.083971135,-0.15413067,0.7462146,0.34642377,0.00065678527,3364,78.34,80.5,pct_metro,bed_count
0.0008436115,-2.8468227,0.03607556,0.036333937,0.044897053,0.015471919,-0.081660874,-0.12609033,-0.055652775,-0.13749568,-0.0735333,-0.13221075,-0.16622488,0.4528484,0.17770179,4.288142,-0.3386397,-0.062175192,-0.094317414,-0.1894553,1.4009908,0.3789554,-0.014237912,3365,75.49,70.0,hospital_overall_rating,bed_count
0.22283998,-0.07827259,0.14203365,0.11389457,0.015667075,0.076557815,0.035358883,0.19749717,-0.12737434,-0.14388688,-0.27707696,-0.22694425,-0.11023784,0.060262866,0.033236578,2.3448174,-0.38411993,-0.05621183,-0.2617859,-0.17682138,0.40409526,0.26962155,-0.011835244,3366,75.04,72.88,pct_metro,bed_count
-0.27935845,-0.14801182,0.07467,0.07789785,-0.17138904,0.06345283,0.033178,-0.10336388,0.5356287,-0.19267225,-0.14473955,-0.21259926,-0.15021767,0.13231674,0.1807579,2.3457048,-0.50105935,-0.05145854,-0.12895736,-0.19877158,0.365463,-0.06328244,-0.019695885,3367,74.42,72.88,pct_metro,bed_count
0.29025266,0.088721536,0.105693586,0.21810593,0.012994974,0.08972043,0.081518,0.3164559,0.011672341,-0.1336099,-0.10299535,-0.123987705,-0.069828294,0.031405926,0.058646444,-0.5071083,-0.44600323,-0.050596636,-0.16152152,-0.062793106,0.16988769,0.111955136,0.07474053,3368,72.98,72.88,bed_count,OP_18b
0.2706173,0.29074436,0.083641276,0.26332557,0.025909074,0.08329204,0.073234566,0.39743006,0.026278263,-0.1303999,-0.08969138,-0.12711537,-0.07442848,0.031754322,0.064293,-0.5835344,-0.40270135,-0.04651066,-0.12378982,-0.056973193,0.009506432,0.06395293,-0.02138295,3369,73.0,72.88,bed_count,OP_18b
0.31393632,0.34244853,0.09610885,0.29546863,0.05167249,0.07075722,0.12417026,0.5072288,0.05154187,-0.12476312,-0.085959285,-0.12124618,-0.12533306,0.027269714,0.0796113,-1.174365,-0.3695087,-0.043491434,-0.12927926,-0.07114951,0.18520257,-0.48517683,0.13406208,3370,72.52,72.88,bed_count,OP_18b
0.28677532,0.21484885,0.087406084,0.22629708,0.026200706,0.0811704,0.0725778,0.35193068,0.017677292,-0.13310617,-0.09308053,-0.12417892,-0.07689658,0.034529727,0.06852198,-0.29511172,-0.36986455,-0.04696668,-0.1228513,-0.050783582,-0.071402125,0.062084913,0.077539064,3371,73.2,72.88,pct_metro,OP_18b
0.2457897,0.32606372,0.08054771,0.25970876,0.016632684,0.07038456,0.104311086,0.4483808,0.02750751,-0.119864754,-0.10553596,-0.13672031,-0.078412436,0.030827463,0.06108915,-1.405339,-0.20969756,-0.033087652,-0.11189265,-0.06769262,0.21468754,0.10582729,0.10571227,3372,72.8,72.88,bed_count,OP_18b
0.012984941,0.029935123,0.08788721,0.11477156,0.025043882,0.068240136,0.06582489,0.10030054,-0.07107755,-0.17665906,-0.10235222,-0.1415528,-0.06963007,0.054138437,0.095890775,0.66694945,-0.36705878,-0.06492271,-0.1151286,-0.07372923,-0.2416246,-0.00012816058,0.08063498,3373,72.95,72.88,pct_metro,bed_count
0.25451168,0.3430305,0.08891343,0.2937392,0.030184038,0.070483215,0.10166589,0.42128763,0.038020756,-0.12764888,-0.08793693,-0.12534954,-0.07329639,0.029867884,0.058832902,-1.0238059,-0.3592269,-0.039800078,-0.11360702,-0.06514329,0.110305466,0.058406875,-0.022068633,3374,72.84,72.88,bed_count,OP_18b
0.24918863,0.32481632,0.080868855,0.25948992,0.01984655,0.06279562,0.10432689,0.4481142,0.027812488,-0.115384184,-0.102242306,-0.1356012,-0.07807094,0.03119959,0.044010792,-1.4893641,-0.21561041,-0.03233892,-0.11189265,-0.07836628,0.21727227,0.10525817,0.10615305,3375,72.7,72.88,bed_count,OP_18b
0.24582356,0.32620114,0.08050271,0.25955275,0.017696973,0.06841967,0.104311086,0.44836769,0.026302837,-0.1196765,-0.105573766,-0.1352615,-0.07818981,0.030745473,0.061361477,-1.4398165,-0.20785904,-0.033087652,-0.11189265,-0.077352345,0.21602802,0.105702065,0.10571227,3376,72.76,72.88,bed_count,OP_18b
0.22116573,0.36967513,0.077894956,0.2970295,0.022142649,0.06784665,0.105702244,0.42649394,0.038864587,-0.12217882,-0.08604166,-0.12909311,-0.06556988,0.03176153,0.0702551,-0.9962212,-0.3428694,-0.040610045,-0.11062087,-0.07587283,0.109269455,0.05629006,-0.022260744,3377,72.88,72.88,bed_count,OP_18b
0.2557976,0.37437797,0.075278066,0.29137194,0.022669546,0.059070744,0.101030625,0.42650944,0.039113596,-0.12626326,-0.08849536,-0.13566849,-0.12001917,0.031819135,0.06614778,-1.2560214,-0.35870957,-0.040108472,-0.1117443,-0.070267595,0.11413856,0.08916692,-0.022290213,3378,72.59,72.88,bed_count,OP_18b
0.29818037,0.10777536,0.109940365,0.1856278,0.062384386,0.085529305,0.08314692,0.29628676,-0.0057530403,-0.14199425,-0.078041,-0.10735774,-0.115186155,0.03304015,0.07908151,0.029221581,-0.38319814,-0.047311045,-0.113610454,-0.06917928,-0.19271424,-0.40336657,0.07772057,3379,72.76,72.88,hospital_ownership,avg_er_wait_minutes
0.33242214,0.29443905,0.0948671,0.29807836,0.049913954,0.070387855,0.09953461,0.4984976,0.052950032,-0.12396215,-0.086375974,-0.11188777,-0.1297762,0.029115703,0.08147868,-1.0020958,-0.38308084,-0.04275787,-0.13141643,-0.072538234,0.17106831,-0.45637533,0.103417695,3380,72.61,72.88,bed_count,OP_18b
0.26561654,0.23275898,0.08256886,0.28772694,-0.0014467378,0.073949076,0.09111782,0.40033656,0.05502331,-0.109311074,-0.08503415,-0.112095825,-0.065583535,0.024596902,0.09477798,-1.0758523,-0.2798173,-0.043317534,-0.1011018,-0.07231915,0.08475744,0.13161097,0.081531435,3381,72.93,72.88,bed_count,OP_18b
0.24601409,0.3221093,0.07801047,0.27998784,0.01708815,0.066425145,0.1063189,0.44974622,0.056266587,-0.122132696,-0.093123235,-0.1309599,-0.06823066,0.03208732,0.07589988,-1.1106312,-0.2759473,-0.041658983,-0.10525502,-0.0742299,0.10145885,0.09192848,0.10882403,3382,72.98,72.88,bed_count,OP_18b
0.013507955,0.037374634,0.08793609,0.1157874,0.023430075,0.06822362,0.06600768,0.10263718,-0.07107755,-0.17679487,-0.099819705,-0.14081036,-0.06825414,0.054365944,0.09595563,0.6420244,-0.36480203,-0.06156783,-0.1151267,-0.07528556,-0.23548071,-0.00012816058,0.08063498,3383,72.95,72.88,pct_metro,bed_count
0.26226497,0.23552012,0.08332221,0.29468235,0.024830058,0.0756579,0.07613798,0.41681418,0.048273455,-0.13142921,-0.09111768,-0.12046365,-0.08093357,0.03148704,0.061290078,-0.7514095,-0.3720557,-0.047832996,-0.13718264,-0.05217156,0.027440464,0.06868428,0.099733435,3384,73.0,72.88,bed_count,OP_18b
0.26985806,0.22173741,0.09419144,0.28485006,0.003837155,0.0760482,0.08597169,0.3942748,0.053235535,-0.116850965,-0.08718164,-0.108886614,-0.07259444,0.022456428,0.082178175,-1.1276793,-0.29400325,-0.042542122,-0.106579185,-0.06496692,0.08536654,0.12782703,0.07881792,3385,72.83,72.88,bed_count,OP_18b
0.28471807,0.11298035,0.109886706,0.17385998,0.06302107,0.0852674,0.08295506,0.2586597,-0.013944422,-0.14131434,-0.07920084,-0.1091009,-0.108274706,0.031351324,0.084605165,0.11071847,-0.39047948,-0.050371673,-0.10221601,-0.06933665,-0.17838496,-0.40754184,-0.014598586,3386,72.71,72.88,hospital_ownership,avg_er_wait_minutes
0.24601409,0.3221093,0.07801047,0.27998784,0.01708815,0.066425145,0.1063189,0.44974622,0.056266587,-0.122132696,-0.093123235,-0.1309599,-0.06823066,0.03208732,0.07589988,-1.1106312,-0.2759473,-0.041658983,-0.10525502,-0.0742299,0.10145885,0.09192848,0.10882403,3387,72.98,72.88,bed_count,OP_18b
0.24999368,0.32253653,0.08052048,0.2625021,0.01328964,0.0693903,0.10433479,0.4481114,0.027748095,-0.12315122,-0.10291953,-0.13644615,-0.078507215,0.030355018,0.061880276,-1.4600521,-0.21864004,-0.0331044,-0.110926434,-0.051808715,0.18534265,0.10612153,0.108395144,3388,72.73,72.88,bed_count,OP_18b
0.24562436,0.32612374,0.08124644,0.25955275,0.017696973,0.06841967,0.10431083,0.44836769,0.026302837,-0.11958998,-0.105573766,-0.13517497,-0.07818981,0.030745473,0.061354086,-1.4404421,-0.20785904,-0.033087652,-0.11189265,-0.077359274,0.21602802,0.105702065,0.10571227,3389,72.76,72.88,bed_count,OP_18b
0.261216,0.3339652,0.075207464,0.28701636,0.017220797,0.054269675,0.10068045,0.45150486,0.05558248,-0.12713462,-0.09307062,-0.13105871,-0.12625043,0.033943456,0.049493648,-1.2446206,-0.3330144,-0.041150875,-0.121241115,-0.06689712,0.09242782,0.105157696,0.10899592,3390,72.72,72.88,bed_count,OP_18b
0.24764623,0.3081453,0.077595554,0.2736013,0.016401118,0.06842346,0.10610087,0.4485007,0.04240068,-0.1221278,-0.10514285,-0.13599107,-0.10961171,0.034949843,0.064362735,-1.3378794,-0.2183403,-0.03256571,-0.10614475,-0.073573925,0.15234132,0.098291986,0.10877953,3391,72.78,72.88,bed_count,OP_18b
0.26794964,0.33546764,0.08729984,0.29034072,0.028605206,0.07084831,0.103015184,0.4457404,0.05487469,-0.12876606,-0.0902792,-0.12517053,-0.07764451,0.030295927,0.0605331,-1.0480245,-0.33785838,-0.040877037,-0.122266866,-0.06479468,0.088692695,0.0753068,0.10899592,3392,72.99,72.88,bed_count,OP_18b
0.015864741,0.008412799,0.087851085,0.10864988,0.027703831,0.06485454,0.056063376,0.10746334,-0.06760866,-0.18450215,-0.09194306,-0.16017607,-0.1596108,0.060238883,0.09599357,0.6086433,-0.39547697,-0.079338,-0.13768911,-0.09048514,-0.17107509,-0.022621887,0.08558684,3393,72.74,72.88,pct_metro,bed_count
0.0036491277,0.03678878,0.08792169,0.111358,0.03126437,0.06450215,0.05517938,0.08922622,-0.075957805,-0.18358861,-0.08974637,-0.16517003,-0.15178123,0.056981415,0.09765259,0.61650574,-0.40316248,-0.07829558,-0.12823471,-0.09230337,-0.1380167,-0.03229311,-0.017069547,3394,72.67,72.88,pct_metro,bed_count
0.047636986,-0.05951913,0.08754006,0.08800229,0.03054336,0.06381553,0.04973997,0.111241475,-0.0754856,-0.23419215,-0.09883208,-0.123874106,-0.048968,0.10406861,0.09233571,1.2887682,-0.3428007,-0.07794612,-0.09992429,-0.092444256,-0.5238952,-0.017433437,0.09095211,3395,73.23,72.88,hospital_type,bed_count
0.26214185,0.094555065,0.08081598,0.19075929,0.041202307,0.08343066,0.06616192,0.2363619,-0.0063584317,-0.14301358,-0.081215255,-0.11777268,-0.07289813,0.034486234,0.07446722,0.13757786,-0.35306647,-0.04432991,-0.11071679,-0.05949121,-0.24965683,0.07141199,0.076163545,3396,73.19,72.88,pct_metro,avg_er_wait_minutes
0.033899013,-0.12116809,0.09844018,0.09295856,0.021851052,0.06940792,0.054701626,0.06487353,-0.035579864,-0.19649556,-0.08085664,-0.11204391,-0.021563694,0.08471654,0.118555166,1.1212473,-0.2825849,-0.06785162,-0.0861575,-0.08711078,-0.53008205,0.18138416,0.068277135,3397,73.36,72.88,hospital_type,bed_count
-0.07369824,1.4130281,0.06976263,-0.4052322,-0.6496394,-0.10103038,0.19261202,-0.1226102,-0.045753647,0.6666299,0.05765086,-0.078808576,0.14180602,-0.17473333,0.013481646,-2.3383453,0.19121687,-0.009613338,0.11839149,-0.04694845,-0.1372399,0.14512196,-0.02766702,3398,71.77,72.0,bed_count,hospital_overall_rating
-0.50683975,-0.22237039,-1.0308056,0.024768576,0.1628011,-1.2355705,-0.7202304,-0.30806336,0.20310515,-0.006541493,-0.16107166,-0.33497176,0.06743308,-0.13686024,-0.066358246,-3.5362911,0.08006374,0.010402489,0.069085486,-0.14509533,-0.062031213,-0.02843507,-0.020708509,3399,65.07,62.12,bed_count,OP_22
-0.3564248,1.315089,0.075608596,-0.24491987,0.18114765,0.06759703,0.0064471085,-0.24411252,-0.22919719,-0.09719661,0.1242514,-0.029233083,0.18871902,0.00350957,-0.018795913,-0.6413792,0.4333601,0.0248669,0.13809974,0.04736505,-0.009860156,0.0972237,-0.016090563,3400,73.79,77.12,bed_count,hospital_overall_rating
-0.41061133,-2.7745037,-0.18572325,0.1463747,-0.07809691,-0.27215704,-0.044305563,-0.37310648,-0.16393891,-0.07559868,-0.086888075,-0.17136608,0.09624773,-0.18465877,-0.06862248,-2.5951953,0.28212824,0.014962071,0.12439844,-0.10076049,-0.0874513,0.066278815,-0.009265863,3401,66.02,65.88,hospital_overall_rating,pct_metro
-0.3419132,-0.14062162,-0.29595378,-0.30998364,-0.3226919,-0.021291867,-0.04447462,-0.22672153,-0.13650285,0.32111433,0.10156923,0.0020975354,0.09116458,-0.120156474,-0.05123919,-0.9108831,0.41951543,0.025691079,0.11215533,0.008843844,-0.03422173,0.12838522,-0.007983265,3402,71.22,72.88,bed_count,pct_metro
-0.38603652,-0.25154582,-0.89035344,-0.4271867,0.25636008,-0.29424778,-0.33054465,-0.27487954,-0.18926536,-0.114630826,-0.0801661,-0.22982748,0.11341917,-0.09134635,0.01690072,-2.8675325,0.21452898,0.00041629924,0.100147836,-0.07335782,-0.08622891,0.106480904,-0.014094338,3403,67.18,66.62,bed_count,MORT_30_PN
-0.0034834156,-3.343339,0.094870895,1.141412,-0.72511464,0.0941327,-0.26141936,0.16800223,0.18509758,0.90179616,-0.10841877,-0.1437003,0.1184814,-0.3171118,-0.15418531,-2.6994913,0.2797118,0.05531857,0.1289244,-0.14715949,-0.047201205,-0.6335847,-0.0436805,3404,67.51,66.88,hospital_overall_rating,MORT_30_HF
-0.38218874,1.4608268,-0.42150462,0.05938467,0.18566518,-0.37842774,0.046946045,-0.27384436,-0.026663013,0.9099024,-0.02168151,-0.1775382,0.08837463,-0.15467441,-0.008536858,-3.6842182,0.16466567,0.005867316,0.08154641,-0.10802374,-0.086903766,0.0471388,-0.031522874,3405,70.27,68.75,bed_count,hospital_overall_rating
-0.49674758,1.4270943,-0.08520486,0.60119474,-0.062277038,-0.35182843,-0.67351425,-0.3721205,-0.07324334,0.4274872,-0.06047551,-0.14118461,0.081301026,-0.30534554,-0.07225829,-2.5644767,0.16651468,0.007417524,0.06366747,-0.14578974,-0.15634084,0.090933494,-0.017807934,3406,70.26,67.62,bed_count,hospital_overall_rating
-0.3615582,0.24256465,0.16552298,0.083791696,0.15134476,0.12086179,-0.09249294,-0.2877922,-0.20363267,0.30031058,0.092435405,-0.082714364,0.11433813,-0.11974103,-0.029373294,-0.19318525,0.48585176,0.02846224,0.12430635,0.0055150623,0.10011612,-0.45745113,-0.016418714,3407,73.15,69.75,hospital_ownership,pct_metro
-0.35096008,3.9408348,0.08739833,-0.09114566,-0.4776055,-0.033601493,-0.43054458,-0.32183215,0.19457014,0.29176965,0.115479805,-0.10224423,0.23224388,-0.10555331,-0.0060050553,-1.8909445,0.415322,0.050782166,0.13544966,-0.042089295,-0.08770519,0.04406568,-0.037309993,3408,74.5,74.75,bed_count,hospital_overall_rating
-0.3732264,-2.769636,0.038274694,-0.25747854,-0.25254115,0.037377,0.4629256,-0.29138836,-0.20000067,-0.07698226,-0.022285827,-0.103804655,0.10472049,-0.08803469,-0.03346389,-2.0240567,0.3873663,0.054228466,0.19396608,0.0035460845,-0.069718674,0.18207534,-0.011220106,3409,67.86,66.75,hospital_overall_rating,READM_30_HF
-0.23009783,0.1212652,-0.17727764,0.30004543,0.007589117,0.04371824,0.15740126,-0.14808819,-0.21527526,0.15709698,0.04528284,-0.122960255,0.104224294,-0.17615229,-0.012787917,-1.8368068,0.36631313,0.02609697,0.1293743,-0.06852548,-0.15379035,0.1509901,-0.033127353,3410,71.41,71.0,bed_count,pct_metro
-0.25986463,3.866041,0.13520008,-0.0980917,-0.06748815,0.1084765,-0.20774442,-0.2623568,-0.03476091,-0.03268361,0.17091885,-0.052619636,0.16275108,0.019823838,0.068293825,-0.36532888,0.32006994,0.044326965,0.08300397,-0.032115947,0.058335215,0.12052177,-0.036305852,3411,76.68,78.12,bed_count,hospital_overall_rating
0.4308623,-2.923572,0.11176326,0.0058791623,0.014757464,0.046068072,0.532378,0.28704298,-0.015764434,-0.06478795,-0.00049721345,-0.077685155,0.19865745,-0.14762291,0.0012733057,-1.9734489,0.42153507,0.06859958,0.1667531,-0.06462145,-0.11237801,0.20306519,-0.017035738,3412,70.07,72.25,hospital_overall_rating,READM_30_HF
-0.24539863,1.4158831,-0.2163469,-0.0442093,0.25306118,0.06731891,0.0544962,-0.25354707,-0.016441433,-0.08400053,0.07074339,-0.17052832,0.11768909,-0.07220167,-0.036294598,-2.1760383,0.26174745,0.0033037758,0.10736044,-0.10377754,-0.111269146,0.09359517,-0.015901554,3413,71.87,69.5,bed_count,hospital_overall_rating
-0.14597346,-2.60016,0.17988507,-0.17181192,-0.10811891,0.0021146769,0.8238016,-0.29266766,-0.014489257,-0.06629335,-0.015771879,-0.050680775,0.048156306,-0.14208627,-0.049409542,-2.946346,0.2772531,0.052358884,0.15420955,-0.0257807,-0.055572305,0.15165477,-0.010241668,3414,67.97,68.38,bed_count,READM_30_HF
-0.3105876,4.5316577,-0.1358797,-0.18076572,0.07657284,-0.57989204,-0.19322477,-0.30565485,0.3389358,0.91346925,0.029058363,-0.13574596,0.2863585,0.0053708754,-0.008510733,-2.172871,0.37020138,0.05575904,0.14180286,-0.222177,-0.008665779,-0.35087326,-0.01722951,3415,75.1,75.25,bed_count,hospital_overall_rating
-0.19739887,1.3519481,-0.27882266,-0.0343902,0.19081996,-0.29361778,0.0281757,-0.21450286,-0.030587906,0.056562845,0.030723907,-0.1906485,0.11878384,-0.057773784,-0.032259386,-2.7493374,0.17268026,0.013639898,0.098387584,-0.056268875,-0.111877814,0.057057608,-0.01727934,3416,70.83,67.88,bed_count,hospital_overall_rating
-0.36666894,0.062546246,0.2628044,0.16482045,0.056849346,-0.04083664,0.05676174,-0.30564666,-0.16293278,0.8401419,-0.036728647,-0.16883388,0.04999902,-0.21594796,-0.040507812,-2.2722008,0.23523007,0.013384961,0.08875095,-0.12331209,-0.079922974,0.12510347,-0.012344714,3417,71.1,70.88,bed_count,COMP_HIP_KNEE
-0.3523439,-2.4520702,-0.050033942,0.14389434,0.15250562,-0.20951079,0.105311565,-0.31518075,-0.072519735,1.2850063,-0.10589839,-0.15963465,0.08056316,-0.1860945,-0.08471513,-2.9261146,0.29733452,0.03699508,0.086723104,-0.053926185,-0.06431956,0.09918823,-0.011083059,3418,68.22,69.62,bed_count,COMP_HIP_KNEE
-0.5623769,-0.061972894,-0.26069862,0.30080566,-0.65641993,-0.34461066,-0.12845932,-0.36143735,-0.17549899,0.0457884,0.019422902,-0.03275951,0.06686809,-0.19908544,0.015640503,-1.2276272,0.41361302,0.028454976,0.089819506,-0.054773506,-0.119517386,0.020030089,-0.012290335,3419,69.78,67.5,bed_count,pct_metro
-0.42497197,-4.530045,0.20214021,0.18208256,0.12062648,0.057410285,-0.13692065,-0.31951365,-0.20540266,-0.077684745,0.013164476,-0.23843178,0.046139505,-0.28439265,-0.22170174,-2.448834,0.19925837,0.020109888,0.16838062,-0.17421687,-0.12854405,0.5677873,-0.013364448,3420,65.35,64.62,hospital_overall_rating,hospital_ownership
-0.2764103,1.5041431,-0.04115329,-0.10419751,-0.19536951,-0.07234562,-0.30246907,-0.20645596,-0.20522684,0.030415162,0.04223792,-0.15548933,0.1535706,-0.14758787,0.017893018,-2.8038347,0.20580663,0.011650699,0.114442855,-0.061866954,-0.09359615,0.17857929,-0.018534312,3421,70.55,70.88,bed_count,hospital_overall_rating
0.14529335,0.0405284,0.18271251,0.11644933,0.14745437,0.0963399,0.12270843,0.24746661,-0.00091692904,1.9992402,0.12529786,-0.058123183,0.056256384,-0.38120273,-0.10089332,3.561057,0.2004385,0.024745384,0.069082834,-0.10549704,0.8572744,-0.21383443,0.1880007,3422,80.29,77.75,pct_uninsured,bed_count
-0.21100266,-2.5622182,0.603478,0.047841918,0.44922388,-0.15306969,0.84845936,-0.3594708,-0.106917776,-0.050867736,-0.044848308,-0.04506914,0.09874894,-0.19264586,-0.011363378,-2.5639443,0.33403775,0.039004695,0.14091738,-0.007950294,-0.07117739,0.221387,-0.0061385226,3423,69.37,71.88,bed_count,READM_30_HF
-0.38197815,-0.22408259,-0.28078377,-0.2845899,0.23512366,-0.26993313,0.14812154,-0.26943365,-0.060471736,0.11319761,0.028802011,-0.08874904,0.11300108,-0.09735734,-0.06363648,-1.1773455,0.4459815,0.010507573,0.12556134,-0.037317622,-0.06237249,0.26500723,-0.014911781,3424,71.15,76.25,bed_count,pct_metro
-0.076799415,3.3445847,-0.6819732,-0.037494052,0.15250431,-0.7005218,-0.16645049,-0.14668962,-0.21674815,-0.25007045,-0.031710315,-0.17779619,0.13605143,-0.14104772,0.06739301,-3.8326564,0.15676586,0.0068152924,0.09252512,-0.11276887,-0.064857684,0.027347667,-0.04416329,3425,70.28,68.5,bed_count,hospital_overall_rating
-0.37194782,1.3640511,0.081699826,-0.2029684,0.0048604347,0.088576496,-0.16131786,-0.25731298,-0.17721839,-0.08048736,0.11073314,-0.14731848,0.13795677,-0.041044366,0.016707482,-0.52909654,0.34198242,0.022594232,0.10917022,0.002547081,0.013508311,0.124608815,-0.020410711,3426,73.4,73.0,bed_count,hospital_overall_rating
-0.11644134,4.555153,-0.4792462,-0.12717791,0.08787417,-0.33449706,-0.37589815,-0.3295465,-0.08903575,-0.048783623,0.039703622,-0.101090364,0.25339496,0.031607125,0.03094794,-1.9582434,0.3905046,0.039521154,0.14272085,-0.17380224,-0.02270128,0.43228662,-0.020500448,3427,74.8,75.62,bed_count,hospital_overall_rating
-0.36652857,-0.035794083,0.10974583,-0.4344475,0.026735364,0.073598966,-0.09411852,-0.30388302,-0.22153409,-0.08666906,0.08932718,-0.026539076,0.14303084,-0.08701102,-0.040620532,-0.8957282,0.4993253,0.028859312,0.1552834,-0.0040024794,-0.02799934,0.055786446,-0.013404325,3428,71.52,70.75,bed_count,pct_metro
-0.4439606,-5.0291314,0.024775648,0.21868277,0.18917456,0.05143002,0.005216589,-0.30854753,-0.22602746,0.25156057,-0.04434099,-0.14947622,0.054590352,-0.15672046,-0.1744158,-3.0361383,0.31922862,0.0647628,0.21301582,-0.080101654,-0.123949215,-0.047299962,-0.015984425,3429,64.53,64.25,hospital_overall_rating,pct_metro
-0.28652486,1.3353411,0.3713727,0.114462115,-0.084313266,-0.124178186,-0.23171397,-0.2839563,-0.18098274,0.42272252,0.01775992,-0.20708707,0.10301185,-0.15722978,-0.0037975959,-2.6530805,0.20781755,-0.0008928755,0.077870086,-0.0998451,-0.10799016,0.13052937,-0.011937123,3430,71.32,71.12,bed_count,hospital_overall_rating
-0.49411455,-0.05561146,-0.17495196,0.12073027,-0.2325346,-0.15557863,-0.0064961305,-0.4638442,-0.11379245,0.038417615,0.01045594,-0.3061566,0.03849961,-0.20099795,-0.05639006,-1.9450083,0.31553537,0.023491874,0.12340711,-0.119173445,-0.12922756,0.09813029,-0.012832147,3431,69.28,67.12,bed_count,pct_metro
-0.7603491,-0.14469738,-0.30977425,-0.07229137,-0.31386897,-0.24623258,-0.0040522884,-0.6254695,0.22839622,-0.033114653,0.03115939,-0.16092566,0.0936319,-0.15032037,-0.119059816,-0.87953573,0.39973626,0.022759555,0.09944965,-0.045435354,-0.0855153,0.10115546,-0.0089233825,3432,69.99,69.88,bed_count,pct_metro
-0.3299762,1.4524509,-0.0541469,0.05401987,0.3183002,-0.23744316,-0.05468255,-0.2974051,-0.33147556,-0.0787656,0.045619898,-0.14115007,0.10750585,-0.24904163,-0.0023044662,-2.374484,0.41970497,0.0052458607,0.12357941,-0.07192467,-0.124784194,-0.47552234,-0.03320111,3433,70.64,68.5,bed_count,hospital_overall_rating
